source,target,edge_source
10.1111/jcal.12996,10.1080/15391523.2021.1983894,openalex
10.1111/jcal.12996,10.1016/j.chb.2017.01.005,openalex
10.1111/jcal.12996,10.1080/10494820.2022.2042311,openalex
10.1111/jcal.12996,10.1080/15391523.2021.1922105,openalex
10.1111/jcal.12996,10.1016/j.compedu.2021.104379,openalex
10.1111/jcal.12996,10.1177/07356331211039961,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-017-9675-1,openalex
10.1007/s11423-024-10364-y,10.1007/s11423-022-10161-5,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-017-9658-2,openalex
10.1007/s11423-024-10364-y,10.1109/fie.2015.7344237,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2013.10.020,openalex
10.1007/s11423-024-10364-y,10.1109/tlt.2017.2724031,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2020.1811734,openalex
10.1007/s11423-024-10364-y,10.1177/0735633116642774,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2017.03.001,openalex
10.1007/s11423-024-10364-y,10.1016/j.tsc.2022.101224,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2020.1722712,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2022.2129392,openalex
10.1007/s11423-024-10364-y,10.1177/0735633119872908,openalex
10.1007/s11423-024-10364-y,10.1007/s11191-020-00141-7,openalex
10.1007/s11423-024-10364-y,10.1080/02635143.2022.2036117,openalex
10.1007/s11423-024-10364-y,10.1007/s10643-021-01236-8,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120979930,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-019-09799-3,openalex
10.1007/s11423-024-10364-y,10.1109/tlt.2022.3180588,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2020.103832,openalex
10.1007/s11423-024-10364-y,10.1145/2818314.2818328,openalex
10.1007/s11423-024-10364-y,10.1177/07356331211033158,openalex
10.1007/s11423-024-10364-y,10.1186/s41239-020-00196-0,openalex
10.1007/s11423-024-10364-y,10.1111/bjet.13085,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-019-09919-x,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-019-09796-6,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120973432,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-020-09892-y,openalex
10.1007/s11423-024-10364-y,10.1080/00220671.2021.1884824,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120965919,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1636090,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2022.104657,openalex
10.1007/s11423-024-10364-y,10.1007/s11191-022-00392-6,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-016-9663-z,openalex
10.1007/s11423-024-10364-y,10.1007/s11423-021-10021-8,openalex
10.1007/s11423-024-10364-y,10.1111/jcal.12591,openalex
10.1007/s11423-024-10364-y,10.1002/cae.22365,openalex
10.1007/s11423-024-10364-y,10.1007/s11423-020-09766-5,openalex
10.1007/s11423-024-10364-y,10.1007/s11251-022-09585-6,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-019-09798-4,openalex
10.1007/s11423-024-10364-y,10.1145/3427596,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2020.103872,openalex
10.1007/s11423-024-10364-y,10.1007/s40299-019-00479-9,openalex
10.1007/s11423-024-10364-y,10.1145/3471573,openalex
10.1007/s11423-024-10364-y,10.1177/07356331211027387,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1580750,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-019-09802-x,openalex
10.1007/s11423-024-10364-y,10.1007/s10643-022-01319-0,openalex
10.1007/s11423-024-10364-y,10.1016/j.ijer.2022.102008,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-016-9628-2,openalex
10.1007/s11423-024-10364-y,10.1080/15391523.2021.1962453,openalex
10.1007/s11423-024-10364-y,10.1177/18344909211010240,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1674883,openalex
10.1007/s11423-024-10364-y,10.1002/cae.22357,openalex
10.1007/s11423-024-10364-y,10.1007/s11191-021-00202-5,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1612446,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2019.103759,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-022-11518-2,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2021.1938612,openalex
10.1007/s11423-024-10364-y,10.1145/3336126,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-019-10048-8,openalex
10.1007/s11423-024-10364-y,10.1007/s40299-019-00438-4,openalex
10.1007/s11423-024-10364-y,10.1007/s11423-019-09708-w,openalex
10.1007/s11423-024-10364-y,10.1080/03057267.2021.1963580,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2022.104721,openalex
10.1007/s11423-024-10364-y,10.1016/j.tsc.2021.100833,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1635495,openalex
10.1007/s11423-024-10364-y,10.1016/j.tsc.2019.100593,openalex
10.1007/s11423-024-10364-y,10.1525/abt.2018.80.1.21,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-022-09965-0,openalex
10.1007/s11423-024-10364-y,10.1177/0735633115612785,openalex
10.1007/s11423-024-10364-y,10.1002/tea.21834,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-020-09831-x,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2021.104222,openalex
10.1007/s11423-024-10364-y,10.1145/2700517,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-020-10115-5,openalex
10.1007/s11423-024-10364-y,10.1145/3243138,openalex
10.1007/s11423-024-10364-y,10.1080/10494820.2019.1612448,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120932871,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2016.03.003,openalex
10.1007/s11423-024-10364-y,10.1016/j.cag.2022.01.002,openalex
10.1007/s11423-024-10364-y,10.1177/0735633121992479,openalex
10.1007/s11423-024-10364-y,10.1111/jcal.12545,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2019.103798,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-021-10617-w,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120972356,openalex
10.1007/s11423-024-10364-y,10.1177/07356331211017794,openalex
10.1007/s11423-024-10364-y,10.1080/15391523.2021.1922105,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2021.104379,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-020-10268-3,openalex
10.1007/s11423-024-10364-y,10.1080/07370008.2018.1539738,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2020.104023,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-015-9581-5,openalex
10.1007/s11423-024-10364-y,10.1145/1118178.1118215,openalex
10.1007/s11423-024-10364-y,10.1177/07356331211039961,openalex
10.1007/s11423-024-10364-y,10.1002/cae.22609,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-018-9801-8,openalex
10.1007/s11423-024-10364-y,10.1016/j.tsc.2022.101218,openalex
10.1007/s11423-024-10364-y,10.1002/cae.22321,openalex
10.1007/s11423-024-10364-y,10.1007/s10956-019-09794-8,openalex
10.1007/s11423-024-10364-y,10.1007/s11423-022-10097-w,openalex
10.1007/s11423-024-10364-y,10.1002/cae.22610,openalex
10.1007/s11423-024-10364-y,10.1145/2676660,openalex
10.1007/s11423-024-10364-y,10.1177/0735633120978530,openalex
10.1007/s11423-024-10364-y,10.1177/07356331211057143,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2019.103607,openalex
10.1007/s11423-024-10364-y,10.1007/s10639-022-11181-7,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2022.104445,openalex
10.1007/s11423-024-10364-y,10.1016/j.compedu.2019.103633,openalex
10.1007/s10639-023-12406-z,10.1016/j.ijcci.2021.100329,openalex
10.1007/s10639-023-12406-z,10.1007/s10639-021-10700-2,openalex
10.1007/s10639-023-12406-z,10.1007/s40692-019-00147-3,openalex
10.1007/s10639-023-12406-z,10.1016/j.compedu.2013.10.020,openalex
10.1007/s10639-023-12406-z,10.1016/j.compedu.2017.03.001,openalex
10.1007/s10639-023-12406-z,10.1007/s11528-018-0292-7,openalex
10.1007/s10639-023-12406-z,10.1080/08993408.2021.1877988,openalex
10.1007/s10639-023-12406-z,10.1145/3287324.3287431,openalex
10.1007/s10639-023-12406-z,10.1007/s11528-016-0098-4,openalex
10.1007/s10639-023-12406-z,10.3102/0013189x12463051,openalex
10.1007/s10639-023-12406-z,10.1080/21532974.2019.1693940,openalex
10.1007/s10639-023-12406-z,10.1016/j.chb.2014.09.012,openalex
10.1007/s10639-023-12406-z,10.1111/bjet.12355,openalex
10.1007/s10639-023-12406-z,10.28945/3768,openalex
10.1007/s10639-023-12406-z,10.1080/21532974.2019.1693942,openalex
10.1007/s10639-023-12406-z,10.1007/s10639-020-10115-5,openalex
10.1007/s10639-023-12406-z,10.15388/infedu.2018.05,openalex
10.1007/s10639-023-12406-z,10.1145/3017680.3017779,openalex
10.1007/s10639-023-12406-z,10.1007/s40299-019-00478-w,openalex
10.1007/s10639-023-12406-z,10.1007/s10639-023-11843-0,openalex
10.1007/s10639-023-12406-z,10.1145/2818314.2818315,openalex
10.1007/s10639-023-12406-z,10.1016/j.edurev.2017.09.003,openalex
10.1007/s10639-023-12406-z,10.1016/j.compedu.2019.103798,openalex
10.1007/s10639-023-12406-z,10.1007/s10639-015-9412-6,openalex
10.1007/s10639-023-12406-z,10.1145/1118178.1118215,openalex
10.1007/s10639-023-12406-z,10.1007/978-3-319-52691-1_13,openalex
10.1007/s10639-023-12441-w,10.1145/3137065.3137069,openalex
10.1007/s10639-023-12441-w,10.1007/s11528-019-00410-5,openalex
10.1007/s10639-023-12441-w,10.1016/j.compedu.2022.104431,openalex
10.1007/s10639-023-12441-w,10.15388/informatica.2017.119,openalex
10.1007/s10639-023-12441-w,10.3102/0013189x12463051,openalex
10.1007/s10639-023-12441-w,10.1109/latice.2015.19,openalex
10.1007/s10639-023-12441-w,10.1016/j.chb.2014.09.012,openalex
10.1007/s10639-023-12441-w,10.1016/j.chb.2016.08.047,openalex
10.1007/s10639-023-12441-w,10.1016/j.ijcci.2018.06.004,openalex
10.1007/s10639-023-12441-w,10.1016/j.edurev.2017.09.003,openalex
10.1007/s10639-023-12441-w,10.1016/j.compedu.2021.104425,openalex
10.1007/s10639-023-12392-2,10.1016/j.chb.2019.03.018,openalex
10.1007/s10639-023-12392-2,10.17275/per.19.10.6.2,openalex
10.1007/s10639-023-12392-2,10.3389/fpsyg.2021.828568,openalex
10.1007/s10639-023-12392-2,10.1016/j.chb.2017.01.005,openalex
10.1007/s10639-023-12392-2,10.1080/15391523.2021.1962453,openalex
10.1007/s10639-023-12392-2,10.1111/bjet.12355,openalex
10.1007/s10639-023-12392-2,10.1016/j.lmot.2022.101802,openalex
10.1007/s10639-023-12392-2,10.1007/s40299-019-00480-2,openalex
10.1007/s10639-023-12392-2,10.1109/educon54358.2023.10125117,openalex
10.1007/s10639-023-12392-2,10.1016/j.compedu.2019.103798,openalex
10.1007/s10639-023-12392-2,10.3390/s22103746,openalex
10.1007/s10639-023-12392-2,10.1016/j.tsc.2023.101269,openalex
10.1007/s10639-023-12392-2,10.1108/lht-01-2021-0027,openalex
10.1007/s10639-023-12392-2,10.1145/1118178.1118215,openalex
10.1007/s10639-023-12392-2,10.1109/fie44824.2020.9274021,openalex
10.1007/s10639-023-12415-y,10.3389/feduc.2022.757627,openalex
10.1007/s10639-023-12415-y,10.1016/j.chb.2019.03.018,openalex
10.1007/s10639-023-12415-y,10.1016/j.robot.2015.10.008,openalex
10.1007/s10639-023-12415-y,10.1007/s10956-015-9552-x,openalex
10.1007/s10639-023-12415-y,10.1016/j.compedu.2013.10.020,openalex
10.1007/s10639-023-12415-y,10.1109/t4e.2016.016,openalex
10.1007/s10639-023-12415-y,10.1007/s11528-023-00841-1,openalex
10.1007/s10639-023-12415-y,10.1016/j.ijcci.2021.100388,openalex
10.1007/s10639-023-12415-y,10.1007/s10639-018-9729-z,openalex
10.1007/s10639-023-12415-y,10.1016/j.chb.2017.12.005,openalex
10.1007/s10639-023-12415-y,10.17275/per.19.8.6.2,openalex
10.1007/s10639-023-12415-y,10.1007/s10639-023-11806-5,openalex
10.1007/s10639-023-12415-y,10.1016/j.chb.2017.01.005,openalex
10.1007/s10639-023-12415-y,10.1111/bjet.13157,openalex
10.1007/s10639-023-12415-y,10.1007/s10956-016-9628-2,openalex
10.1007/s10639-023-12415-y,10.3916/c59-2019-06,openalex
10.1007/s10639-023-12415-y,10.1016/j.edurev.2017.09.003,openalex
10.1007/s10639-023-12415-y,10.1080/15391523.2016.1146563,openalex
10.1007/s10639-023-12415-y,10.1007/s10956-019-09801-y,openalex
10.1007/s10639-023-12415-y,10.1145/1118178.1118215,openalex
10.1007/s10639-023-12415-y,10.1002/cae.22664,openalex
10.1007/s10639-023-12415-y,10.1177/0735633121994070,openalex
10.1007/s12528-023-09356-3,10.1109/rita.2019.2952299,openalex
10.1007/s12528-023-09356-3,10.1016/j.chb.2014.09.012,openalex
10.1007/s12528-023-09356-3,10.1177/0735633120973430,openalex
10.1007/s12528-023-09356-3,10.1016/j.compedu.2020.104023,openalex
10.1007/s12528-023-09356-3,10.1109/vlhcc.2015.7357215,openalex
10.1007/s12528-023-09356-3,10.1016/j.chb.2016.07.017,openalex
10.1145/3640794.3665542,10.1145/1118178.1118215,openalex
10.26803/ijlter.23.7.18,10.1186/s41239-020-00196-0,openalex
10.26803/ijlter.23.7.18,10.1177/07356331211037757,openalex
10.26803/ijlter.23.7.18,10.1016/j.compedu.2021.104287,openalex
10.26803/ijlter.23.7.18,10.1186/s41239-017-0080-z,openalex
10.26803/ijlter.23.7.18,10.1016/j.caeo.2021.100056,openalex
10.26803/ijlter.23.7.18,10.1080/20004508.2019.1627844,openalex
10.1016/j.compedu.2024.105045,10.1016/j.ijcci.2018.10.004,openalex
10.1016/j.compedu.2024.105045,10.1007/s40692-019-00147-3,openalex
10.1016/j.compedu.2024.105045,10.1016/j.ijcci.2018.06.005,openalex
10.1016/j.compedu.2024.105045,10.1016/j.compedu.2017.03.001,openalex
10.1016/j.compedu.2024.105045,10.1007/s11528-018-0292-7,openalex
10.1016/j.compedu.2024.105045,10.1007/s11423-021-10034-3,openalex
10.1016/j.compedu.2024.105045,10.1016/j.ijer.2022.102008,openalex
10.1016/j.compedu.2024.105045,10.3991/ijim.v16i20.34247,openalex
10.1016/j.compedu.2024.105045,10.3389/feduc.2021.657895,openalex
10.1016/j.compedu.2024.105045,10.1016/j.compedu.2021.104222,openalex
10.1016/j.compedu.2024.105045,10.1016/j.chb.2016.08.047,openalex
10.1016/j.compedu.2024.105045,10.1016/j.caeo.2023.100122,openalex
10.1016/j.compedu.2024.105045,10.1186/s40594-023-00417-8,openalex
10.1016/j.compedu.2024.105045,10.1016/j.compedu.2019.103798,openalex
10.1016/j.compedu.2024.105045,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2024.105045,10.1016/j.tsc.2022.101193,openalex
10.1016/j.compedu.2024.105045,10.1098/rsta.2008.0118,openalex
10.1016/j.compedu.2024.105045,10.1016/j.elerap.2020.101011,openalex
10.1016/j.compedu.2024.105039,10.1016/j.chb.2019.106185,openalex
10.1016/j.compedu.2024.105039,10.1016/j.chb.2019.03.018,openalex
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2020.103807,openalex
10.1016/j.compedu.2024.105039,10.1016/j.ijcci.2021.100337,openalex
10.1016/j.compedu.2024.105039,10.1007/s10639-021-10700-2,openalex
10.1016/j.compedu.2024.105039,10.1007/s40692-019-00147-3,openalex
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2013.10.020,openalex
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2019.04.013,openalex
10.1016/j.compedu.2024.105039,10.1007/s10643-021-01236-8,openalex
10.1016/j.compedu.2024.105039,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2024.105039,10.1016/j.chb.2014.09.012,openalex
10.1016/j.compedu.2024.105039,10.1016/j.chb.2018.12.037,openalex
10.1016/j.compedu.2024.105039,10.1080/15391523.2020.1870250,openalex
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2021.104222,openalex
10.1016/j.compedu.2024.105039,10.15388/infedu.2018.05,openalex
10.1016/j.compedu.2024.105039,10.1016/j.tsc.2022.101043,openalex
10.1016/j.compedu.2024.105039,10.1186/s40594-021-00311-1,openalex
10.1016/j.compedu.2024.105039,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2024.105039,10.1111/bjet.13215,openalex
10.1016/j.compedu.2024.105039,10.1177/07356331211057143,openalex
10.1177/07356331241226459,10.1016/j.chb.2019.03.018,openalex
10.1177/07356331241226459,10.1016/j.ijcci.2021.100337,openalex
10.1177/07356331241226459,10.4324/9781315398945,openalex
10.1177/07356331241226459,10.1016/j.compedu.2019.04.013,openalex
10.1177/07356331241226459,10.3389/fpsyg.2022.904761,openalex
10.1177/07356331241226459,10.1080/10645578.2020.1732184,openalex
10.1177/07356331241226459,10.3389/feduc.2021.657895,openalex
10.1177/07356331241226459,10.1016/j.edurev.2017.09.003,openalex
10.1177/07356331241226459,10.1016/j.caeo.2023.100122,openalex
10.1177/07356331241226459,10.1111/bjet.13266,openalex
10.1177/07356331241226459,10.1111/bjet.13215,openalex
10.1177/07356331241226459,10.1016/j.tsc.2022.101218,openalex
10.1177/07356331241226459,10.1016/j.edurev.2023.100520,openalex
10.4018/979-8-3693-1974-1.ch004,10.1145/3364510.3364521,openalex
10.4018/979-8-3693-1974-1.ch004,10.1109/fie49875.2021.9637405,openalex
10.4018/979-8-3693-1974-1.ch004,10.1109/clei.2012.6427135,openalex
10.4018/979-8-3693-1974-1.ch004,10.1080/2331186x.2018.1507306,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s11528-015-0840-3,openalex
10.4018/979-8-3693-1974-1.ch004,10.1016/j.chb.2017.12.005,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10639-022-11385-x,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-020-09892-y,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-019-09803-w,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-016-9628-2,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/978-3-319-52691-1_10,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s11191-021-00202-5,openalex
10.4018/979-8-3693-1974-1.ch004,10.3390/fi11120263,openalex
10.4018/979-8-3693-1974-1.ch004,10.1145/2839509.2844636,openalex
10.4018/979-8-3693-1974-1.ch004,10.1145/1508865.1508932,openalex
10.4018/979-8-3693-1974-1.ch004,10.1186/s41239-017-0080-z,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s40299-019-00480-2,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-020-09836-6,openalex
10.4018/979-8-3693-1974-1.ch004,10.1108/ils-05-2019-0042,openalex
10.4018/979-8-3693-1974-1.ch004,10.3390/math8122128,openalex
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-015-9581-5,openalex
10.4018/979-8-3693-1974-1.ch004,10.1002/cae.22321,openalex
10.1016/j.tsc.2024.101537,10.1016/j.chb.2019.106185,openalex
10.1016/j.tsc.2024.101537,10.1016/j.chb.2019.03.018,openalex
10.1016/j.tsc.2024.101537,10.1016/j.robot.2015.10.008,openalex
10.1016/j.tsc.2024.101537,10.1177/07356331211004048,openalex
10.1016/j.tsc.2024.101537,10.2190/ec.51.2.c,openalex
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2017.03.001,openalex
10.1016/j.tsc.2024.101537,10.1007/s10758-018-9391-y,openalex
10.1016/j.tsc.2024.101537,10.1080/08993408.2015.1033142,openalex
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2020.103872,openalex
10.1016/j.tsc.2024.101537,10.1007/s40299-019-00479-9,openalex
10.1016/j.tsc.2024.101537,10.1016/j.tsc.2023.101369,openalex
10.1016/j.tsc.2024.101537,10.1080/08993408.2018.1533297,openalex
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2019.103759,openalex
10.1016/j.tsc.2024.101537,10.1007/s10639-022-10992-y,openalex
10.1016/j.tsc.2024.101537,10.15388/infedu.2018.05,openalex
10.1016/j.tsc.2024.101537,10.1109/tlt.2022.3180588,openalex
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2022.104505,openalex
10.1016/j.tsc.2024.101537,10.1111/jcal.12493,openalex
10.1016/j.tsc.2024.101537,10.1016/j.tsc.2021.100926,openalex
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2021.104425,openalex
10.1016/j.tsc.2024.101537,10.1109/rita.2020.3008338,openalex
10.1016/j.tsc.2024.101537,10.1007/s12144-021-02085-9,openalex
10.1016/j.tsc.2024.101537,10.1007/978-981-13-6528-7,openalex
10.1016/j.tsc.2024.101537,10.1145/3104982,openalex
10.1016/j.tsc.2024.101537,10.1007/s10639-022-11527-1,openalex
10.1007/s11423-023-10339-5,10.1007/s10758-021-09585-4,openalex
10.1007/s11423-023-10339-5,10.1145/3137065.3137069,openalex
10.1007/s11423-023-10339-5,10.29333/ejmste/10789,openalex
10.1007/s11423-023-10339-5,10.1109/fie.2008.4720362,openalex
10.1007/s11423-023-10339-5,10.1016/j.compedu.2020.103832,openalex
10.1007/s11423-023-10339-5,10.15388/infedu.2020.01,openalex
10.1007/s11423-023-10339-5,10.1007/978-3-319-52836-6_19,openalex
10.1007/s11423-023-10339-5,10.3390/educsci13040422,openalex
10.1007/s11423-023-10339-5,10.3102/0013189x12463051,openalex
10.1007/s11423-023-10339-5,10.1111/jcal.12591,openalex
10.1007/s11423-023-10339-5,10.1007/s40299-019-00479-9,openalex
10.1007/s11423-023-10339-5,10.1007/s10639-023-11634-7,openalex
10.1007/s11423-023-10339-5,10.1177/07356331211035182,openalex
10.1007/s11423-023-10339-5,10.15388/infedu.2024.01,openalex
10.1007/s11423-023-10339-5,10.3390/mti6020013,openalex
10.1007/s11423-023-10339-5,10.1145/3027063.3053216,openalex
10.1007/s11423-023-10339-5,10.1007/s10639-022-10992-y,openalex
10.1007/s11423-023-10339-5,10.1007/s10956-020-09831-x,openalex
10.1007/s11423-023-10339-5,10.1016/j.compedu.2021.104222,openalex
10.1007/s11423-023-10339-5,10.1145/3017680.3017779,openalex
10.1007/s11423-023-10339-5,10.1145/2899415.2899465,openalex
