source,target,edge_source,year_source,period
10.1007/s10639-023-11806-5,10.1007/s10639-020-10355-5,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1007/s11423-019-09708-w,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1007/s40299-019-00480-2,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1007/s12144-021-02085-9,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.18178/ijiet.2020.10.8.1435,openalex,2023,p3_2020_2026
10.1007/s10639-023-11806-5,10.1007/s10758-018-9391-y,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1016/j.ijcci.2021.100329,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1080/07380569.2021.1882206,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1007/s10639-021-10487-2,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1016/j.tsc.2021.100929,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.3390/educsci10090214,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1007/s10798-021-09677-3,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1007/s10639-020-10115-5,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1007/s10639-022-10891-2,openalex,2023,p3_2020_2026
10.1007/s10639-023-11777-7,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1080/02568543.2021.1981503,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1080/10986065.2021.1982666,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1145/3386329,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1080/10409289.2020.1759012,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.014,10.1177/0735633119872908,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1080/08993408.2021.1877988,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1080/08993408.2021.1947642,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1007/s10956-020-09831-x,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1007/s11528-020-00479-3,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1016/j.compedu.2021.104425,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1080/10409289.2020.1759012,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.013,10.1080/10986065.2021.1982666,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s11528-019-00461-8,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1080/17439884.2020.1727500,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1186/s40594-020-00238-z,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1177/0735633119872908,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1111/jcal.12495,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.ijcci.2022.100511,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s10798-019-09559-9,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1080/08993408.2020.1866933,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1080/10645578.2020.1732184,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1080/00220671.2021.1884824,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.3390/educsci11020080,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1111/bjet.13157,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s40692-021-00203-x,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.chb.2019.03.003,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s40299-019-00480-2,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.chb.2020.106349,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.jss.2021.111107,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1177/0735633121992479,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1177/0735633120973430,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1080/10494820.2019.1573199,openalex,2023,p3_2020_2026
10.1111/jcal.12845,10.1177/0735633121994070,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.009,10.1007/s10639-021-10700-2,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.009,10.1080/21532974.2019.1693942,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.009,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.009,10.1007/s10639-022-11181-7,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1016/j.ijcci.2021.100337,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1007/s10639-021-10700-2,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1080/08993408.2021.1877988,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1007/s11528-022-00727-8,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1080/10986065.2021.1982666,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1080/10409289.2020.1759012,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1111/bjet.12985,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1016/j.edurev.2023.100520,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.015,10.1080/15391523.2020.1858464,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1007/s10639-022-10921-z,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1007/s10639-022-11019-2,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1111/bjet.13085,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1177/0735633119887187,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1177/0735633120964402,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1145/3471573,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1111/bjet.13157,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1080/10494820.2021.1983610,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1016/j.chb.2021.106746,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1080/10494820.2021.1931891,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1016/j.compedu.2021.104425,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1007/s10639-022-11445-2,openalex,2023,p3_2020_2026
10.1111/jcal.12819,10.1016/j.compedu.2022.104445,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1007/s11528-019-00410-5,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1111/jcal.12591,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1111/jcal.12545,openalex,2023,p3_2020_2026
10.1111/jcal.12818,10.1111/bjet.13215,openalex,2023,p3_2020_2026
10.1177/07356331231160294,10.1080/15391523.2021.1983894,openalex,2023,p3_2020_2026
10.1177/07356331231160294,10.1007/s10639-022-11465-y,openalex,2023,p3_2020_2026
10.1007/s10639-023-11671-2,10.1007/s10798-019-09559-9,openalex,2023,p3_2020_2026
10.1007/s10639-023-11671-2,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1007/s10639-023-11671-2,10.1080/10494820.2018.1534245,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.tsc.2021.100926,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.ijcci.2021.100337,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1007/s11528-023-00841-1,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1177/07356331211057143,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.compedu.2020.103807,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1007/s10639-021-10700-2,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1111/bjet.13215,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1080/15391523.2020.1858464,openalex,2023,p3_2020_2026
10.3390/educsci13090858,10.1016/j.compedu.2021.104425,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1080/10494820.2020.1722712,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.14742/ajet.7059,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1016/j.compedu.2021.104173,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1007/s10798-019-09559-9,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1007/s11412-021-09357-3,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1007/s10639-023-11671-2,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1007/s11423-019-09708-w,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1177/07356331211035182,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1016/j.compedu.2021.104425,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1177/07356331211039961,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1111/bjet.13266,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1007/s10639-022-11527-1,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101369,10.1111/jcal.12828,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1080/02635143.2022.2036117,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.15388/infedu.2020.01,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1007/s10798-020-09562-5,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1007/s10956-019-09798-4,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1080/21532974.2019.1693940,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1016/j.elerap.2020.101011,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1007/s10956-020-09831-x,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1007/s40299-019-00480-2,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.20897/ejsteme/9560,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.1007/s10639-022-11078-5,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101337,10.4018/978-1-7998-7308-2,openalex,2023,p3_2020_2026
10.1177/07356331221133560,10.1145/3328778.3366912,openalex,2023,p3_2020_2026
10.1177/07356331221133560,10.1177/07356331211037757,openalex,2023,p3_2020_2026
10.1177/07356331221133560,10.1177/0735633120972050,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1007/s10758-018-9391-y,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1177/07356331211037757,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1080/10494820.2022.2042311,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1080/10494820.2021.1943687,openalex,2023,p3_2020_2026
10.1007/s10639-023-11634-7,10.1016/j.tsc.2021.100833,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1109/rita.2020.3008338,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1002/cae.22365,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1186/s40561-022-00213-x,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1016/j.chb.2019.03.003,openalex,2023,p3_2020_2026
10.3390/su151612335,10.3390/su142416514,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1007/s11528-019-00461-8,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1111/jcal.12591,openalex,2023,p3_2020_2026
10.3390/su151612335,10.1177/07356331211057819,openalex,2023,p3_2020_2026
10.3390/su151612335,10.14569/ijacsa.2020.0111134,openalex,2023,p3_2020_2026
10.1007/s41979-023-00100-1,10.1007/s10956-019-09803-w,openalex,2023,p3_2020_2026
10.1007/s41979-023-00100-1,10.1080/18117295.2022.2133739,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1080/08993408.2020.1866939,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1016/j.chb.2021.106836,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1007/s10956-020-09831-x,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1007/s11423-023-10231-2,10.1007/s10639-022-11181-7,openalex,2023,p3_2020_2026
10.1002/tea.21834,10.1007/s10956-019-09803-w,openalex,2023,p3_2020_2026
10.1002/tea.21834,10.13189/ujer.2020.082102,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.001,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.001,10.1080/21532974.2019.1693940,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.001,10.1080/15391523.2020.1713263,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.002,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.002,10.1007/s10956-020-09831-x,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.002,10.4018/978-1-7998-7308-2,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.05.002,10.1007/s11191-021-00202-5,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1080/08993408.2021.1903248,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1177/0735633120965919,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1177/0735633119887187,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1007/s40692-021-00190-z,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.17533/udea.redin.20200690,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1016/j.tsc.2021.100833,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1177/0735633120967315,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1007/s10758-018-9391-y,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.1016/j.compedu.2022.104445,openalex,2023,p3_2020_2026
10.1016/j.compedu.2023.104794,10.3991/ijim.v15i20.23739,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.1007/s10956-019-09798-4,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.1007/s10956-019-09803-w,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.1007/s10639-020-10115-5,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.1080/08993408.2021.2022362,openalex,2023,p3_2020_2026
10.1016/j.ecresq.2023.03.004,10.4018/978-1-7998-7308-2,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.1177/0735633119845694,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.1007/s11423-019-09694-z,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.1080/10494820.2019.1636070,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.14569/ijacsa.2020.0111134,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.15388/infedu.2020.30,openalex,2023,p3_2020_2026
10.1177/07356331221133822,10.1080/10494820.2018.1534245,openalex,2023,p3_2020_2026
10.1002/cae.22609,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1002/cae.22609,10.1002/cae.22365,openalex,2023,p3_2020_2026
10.1002/cae.22609,10.3389/feduc.2021.657895,openalex,2023,p3_2020_2026
10.1002/cae.22609,10.1109/educon45650.2020.9125087,openalex,2023,p3_2020_2026
10.1007/s10639-022-11412-x,10.1007/s10639-022-11078-5,openalex,2023,p3_2020_2026
10.1007/s10639-022-11412-x,10.1007/s10956-019-09796-6,openalex,2023,p3_2020_2026
10.1007/s10639-022-11412-x,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1007/s10639-022-11412-x,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1007/s10639-022-11412-x,10.1007/s10956-019-09794-8,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1007/s10956-019-09805-8,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1177/07356331221098793,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1177/0735633120979930,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1145/3494579,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1080/10986065.2021.1982666,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1080/15391523.2020.1784066,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.3390/math8122128,openalex,2023,p3_2020_2026
10.1007/s10639-022-11518-2,10.1007/s11423-022-10093-0,openalex,2023,p3_2020_2026
10.1007/s10798-022-09750-5,10.1007/s10798-021-09677-3,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1142/9789811236983_0011,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1109/tg.2022.3143701,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1007/s11191-021-00202-5,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1007/s10639-020-10115-5,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1177/27527263231181963,10.1145/3408877.3432483,openalex,2023,p3_2020_2026
10.3390/educsci13060618,10.1007/s11042-020-09202-z,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1007/s11423-021-10031-6,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1002/cae.22324,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1007/s10956-019-09803-w,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1007/s10639-021-10617-w,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1007/s10956-020-09892-y,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.3390/ejihpe11010018,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.24232,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.23308,10.12973/eu-jer.11.3.1495,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.23308,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.11591/ijere.v12i2.23308,10.1080/10494820.2019.1635495,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101285,10.1186/s40561-019-0108-z,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1007/s10956-019-09798-4,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1080/10494820.2019.1674883,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.tsc.2021.100833,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2021.104196,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.tsc.2021.100931,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1016/j.tsc.2023.101269,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1016/j.ijcci.2023.100566,10.1080/21532974.2019.1693942,openalex,2023,p3_2020_2026
10.1016/j.ijcci.2023.100566,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1016/j.ijcci.2023.100566,10.1007/s10798-020-09562-5,openalex,2023,p3_2020_2026
10.1016/j.ijcci.2023.100566,10.1080/10645578.2020.1732184,openalex,2023,p3_2020_2026
