doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.22521/edupij.2022.111.1,Apps to Promote Computational Thinking and Coding Skills to Young Age Children: A Pedagogical Challenge for the 21st Century Learners,Apps to Promote Computational Thinking and Coding Skills to Young Age Children: A Pedagogical Challenge for the 21st Century Learners,2022,Educational Process: International Journal,core,0.8166666666666667,3,70.0,70.0,65.0,,261.0,Computational thinking; Coding (social sciences); Mathematics education; Psychology; 21st century skills,p3_2020_2026
10.1504/ijtel.2020.106282,Evaluating a game-development approach to teach introductory programming concepts in secondary education,Evaluating a game-development approach to teach introductory programming concepts in secondary education,2020,International Journal of Technology Enhanced Learning,broad,0.6333333333333333,3,70.0,70.0,80.0,,181.0,Computational thinking; Enthusiasm; Constructionism; Computer science; Mathematics education,p3_2020_2026
10.1007/s11191-022-00392-6,Enhancing Computational Thinking Skills Through Artificial Intelligence Education at a STEAM High School,Enhancing Computational Thinking Skills Through Artificial Intelligence Education at a STEAM High School,2024,Science and Education,core,1.0,3,69.0,69.0,93.0,1.6,338.0,Curriculum; Mathematics education; Computational thinking; Computer science; Artificial intelligence,p3_2020_2026
10.1016/j.tsc.2021.100926,Improving 7th-graders’ computational thinking skills through unplugged programming activities: A study on the influence of multiple factors,Improving 7th-graders’ computational thinking skills through unplugged programming activities: A study on the influence of multiple factors,2021,Thinking Skills and Creativity,core,1.0,3,69.0,69.0,70.0,,236.0,Computational thinking; Mathematics education; Psychology; Computer science,p3_2020_2026
10.1111/jcal.12545,Which way of design programming activities is more effective to promote K-12 students' computational thinking skills? A meta-analysis,Which way of design programming activities is more effective to promote K-12 students' computational thinking skills? A meta-analysis,2021,Journal of Computer Assisted Learning,core,1.0,3,69.0,69.0,72.0,1.0,171.0,Curriculum; Computer science; Computational thinking; Mathematics education; Class (philosophy),p3_2020_2026
10.1016/j.elerap.2020.101011,Enhancing Computational Thinking Capability of Preschool Children by Game-based Smart Toys,Enhancing Computational Thinking Capability of Preschool Children by Game-based Smart Toys,2020,Electronic Commerce Research and Applications,broad,0.6333333333333333,3,69.0,69.0,68.0,,330.0,Computational thinking; Computer science; Interface (matter); Cognition; Field (mathematics),p3_2020_2026
10.1007/s10643-021-01236-8,Can Pre-school Children Learn Programming and Coding Through Guided Play Activities? A Case Study in Computational Thinking,Can Pre-school Children Learn Programming and Coding Through Guided Play Activities? A Case Study in Computational Thinking,2022,Early Childhood Education Journal,core,1.0,3,68.0,68.0,69.0,5.05,190.0,Computational thinking; Coding (social sciences); Computer science; Debugging; Mathematics education,p3_2020_2026
10.1016/j.tsc.2021.100931,Computational thinking skills of gifted and talented students in integrated STEM activities based on the engineering design process: The cas,Computational thinking skills of gifted and talented students in integrated STEM activities based on the engineering design process: The case of robotics and 3D robot modeling,2021,Thinking Skills and Creativity,core,1.0,3,68.0,68.0,62.0,,314.0,Computational thinking; Process (computing); Mathematics education; Fieldnotes; Psychology,p3_2020_2026
10.1080/07370024.2018.1512413,Torino: A Tangible Programming Language Inclusive of Children with Visual Disabilities,Torino: A Tangible Programming Language Inclusive of Children with Visual Disabilities,2020,Human-Computer Interaction,broad,0.5416666666666667,3,68.0,68.0,55.0,0.5,132.0,Computational thinking; Computer science; Inclusion (mineral); Diversity (politics); Conversation,p3_2020_2026
10.1016/j.chb.2019.03.003,Coding activities for children: Coupling eye-tracking with qualitative data to investigate gender differences,Coding activities for children: Coupling eye-tracking with qualitative data to investigate gender differences,2020,Computers in Human Behavior,broad,0.5416666666666667,3,67.0,67.0,62.0,,284.0,Coding (social sciences); Perception; Eye tracking; Psychology; Computational thinking,p3_2020_2026
10.1186/s40594-023-00447-2,Game-based learning in computer science education: a scoping literature review,Game-based learning in computer science education: a scoping literature review,2023,International Journal of STEM Education,broad,0.6333333333333333,3,66.0,66.0,79.0,3.0,528.0,Computer science; Science education; Computational thinking; Game Developer; Game design,p3_2020_2026
10.1016/j.compedu.2021.104379,Computational thinking for teachers: Development of a localised E-learning system,Computational thinking for teachers: Development of a localised E-learning system,2022,Computers and Education,core,1.0,3,65.0,65.0,62.0,2.0,424.0,Computational thinking; Curriculum; Mathematics education; Construct (python library); Computer science,p3_2020_2026
10.1111/bjet.13157,Collaborative versus individual problem solving in computational thinking through programming: A meta-analysis,Collaborative versus individual problem solving in computational thinking through programming: A meta-analysis,2022,British Journal of Educational Technology,broad,0.7250000000000001,3,65.0,65.0,70.0,1.25,178.0,Moderation; Computational thinking; Competence (human resources); Collaborative learning; Computer science,p3_2020_2026
10.1002/cae.22321,The consequences of robotics programming education on computational thinking skills: An intervention of the Young Engineer's Workshop (YEW),The consequences of robotics programming education on computational thinking skills: An intervention of the Young Engineer's Workshop (YEW),2021,Computer Applications in Engineering Education,core,1.0,3,65.0,65.0,69.0,1.0,257.0,Robotics; Curriculum; Artificial intelligence; Creativity; Computational thinking,p3_2020_2026
10.3390/educsci13060618,"Integrating Augmented Reality, Gamification, and Serious Games in Computer Science Education","Integrating Augmented Reality, Gamification, and Serious Games in Computer Science Education",2023,Education Sciences,core,0.8500000000000001,2,64.0,64.0,77.0,0.5,479.0,Competence (human resources); Augmented reality; Autonomy; Psychology; Mathematics education,p3_2020_2026
10.1016/j.chb.2021.106746,"Applying computational analysis of novice learners' computer programming patterns to reveal self-regulated learning, computational thinking,","Applying computational analysis of novice learners' computer programming patterns to reveal self-regulated learning, computational thinking, and learning performance",2021,Computers in Human Behavior,core,1.0,3,64.0,64.0,68.0,5.0,211.0,Computational thinking; Computer science; Computer programming; Coding (social sciences); Python (programming language),p3_2020_2026
10.1080/10494820.2019.1635495,The effects of different programming trainings on the computational thinking skills,The effects of different programming trainings on the computational thinking skills,2021,Interactive Learning Environments,core,1.0,3,64.0,64.0,49.0,,189.0,Computational thinking; Creativity; Mathematics education; Arduino; Test (biology),p3_2020_2026
10.1007/s10639-021-10617-w,Trends and development in research on computational thinking,Trends and development in research on computational thinking,2021,Education and Information Technologies,core,0.9083333333333334,3,63.0,63.0,61.0,2.85,260.0,Context (archaeology); Scopus; Computational thinking; Field (mathematics); Data science,p3_2020_2026
10.1007/s10798-020-09562-5,Computational thinking embedded in engineering design: capturing computational thinking of children in an informal engineering design activi,Computational thinking embedded in engineering design: capturing computational thinking of children in an informal engineering design activity,2021,International Journal of Technology and Design Education,broad,0.7250000000000001,3,63.0,63.0,53.0,2.85,185.0,Computational thinking; Context (archaeology); Science education; Engineering education; Engineering design process,p3_2020_2026
10.1080/10494820.2019.1580750,Study on enhancing AIoT computational thinking skills by plot image-based VR,Study on enhancing AIoT computational thinking skills by plot image-based VR,2021,Interactive Learning Environments,core,0.8500000000000001,2,63.0,63.0,56.0,3.0,199.0,Plot (graphics); Computer science; Field (mathematics); Virtual reality; Computational thinking,p3_2020_2026
10.1177/0735633119872908,Using ScratchJr to Foster Young Children’s Computational Thinking Competence: A Case Study in a Third-Grade Computer Class,Using ScratchJr to Foster Young Children’s Computational Thinking Competence: A Case Study in a Third-Grade Computer Class,2020,Journal of Educational Computing Research,core,0.8166666666666667,3,63.0,63.0,66.0,,210.0,Competence (human resources); Computational thinking; Curriculum; Mathematics education; Debugging,p3_2020_2026
