doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.3390/informatics6040043,Educational robotics in primary school: Measuring the development of computational thinking skills with the bebras tasks,Educational robotics in primary school: Measuring the development of computational thinking skills with the bebras tasks,2019,Informatics,core,1.0,3,82.0,82.0,78.0,1.35,302.0,Robotics; Computational thinking; Artificial intelligence; Mathematics education; Test (biology),p2_2013_2019
10.1007/s10639-018-9801-8,A valid and reliable tool for examining computational thinking skills,A valid and reliable tool for examining computational thinking skills,2019,Education and Information Technologies,core,1.0,3,81.0,81.0,69.0,,288.0,Cronbach's alpha; Confirmatory factor analysis; Likert scale; Psychology; Exploratory factor analysis,p2_2013_2019
10.1007/978-3-319-52691-1_17,Assessing Algorithmic and Computational Thinking in K-12: Lessons from a Middle School Classroom,Assessing Algorithmic and Computational Thinking in K-12: Lessons from a Middle School Classroom,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",core,1.0,3,80.0,80.0,79.0,120.35,116.0,Computational thinking; Summative assessment; Formative assessment; Computer science; Context (archaeology),p2_2013_2019
10.1007/s11528-018-0290-9,Computational What? Relating Computational Thinking to Teaching,Computational What? Relating Computational Thinking to Teaching,2018,TechTrends,core,1.0,3,79.0,79.0,71.0,11.2,402.0,Computational thinking; Mathematics education; Relevance (law); Computer science; Teaching method,p2_2013_2019
10.1109/t4e.2016.016,An Experience Report on Teaching Programming and Computational Thinking to Elementary Level Children Using Lego Robotics Education Kit,An Experience Report on Teaching Programming and Computational Thinking to Elementary Level Children Using Lego Robotics Education Kit,2017,,broad,0.7250000000000001,3,79.0,79.0,64.0,1.0,137.0,Computational thinking; Construct (python library); Axle; Robotics; Educational robotics,p2_2013_2019
10.1145/3304221.3319786,"Use, modify, create: Comparing computational thinking lesson progressions for STEM classes","Use, modify, create: Comparing computational thinking lesson progressions for STEM classes",2019,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",broad,0.5416666666666667,3,78.0,78.0,78.0,,162.0,Artifact (error); Curriculum; Computer science; Lesson plan; Perception,p2_2013_2019
10.1007/978-3-319-93566-9_4,Toward a phenomenology of computational thinking in STEM education,Toward a phenomenology of computational thinking in STEM education,2018,,broad,0.6333333333333333,3,78.0,78.0,72.0,3.0,255.0,Computational thinking; Embodied cognition; Phenomenology (philosophy); Computer science; Affordance,p2_2013_2019
10.1109/educon.2016.7474681,Comparing computational thinking development assessment scores with software complexity metrics,Comparing computational thinking development assessment scores with software complexity metrics,2016,"IEEE Global Engineering Education Conference, EDUCON",core,1.0,3,78.0,78.0,63.0,,170.0,Computational thinking; Cyclomatic complexity; Scratch; Computer science; Software engineering,p2_2013_2019
10.1186/s40594-016-0052-1,"Gender, interest, and prior experience shape opportunities to learn programming in robotics competitions","Gender, interest, and prior experience shape opportunities to learn programming in robotics competitions",2016,International Journal of STEM Education,broad,0.5416666666666667,3,78.0,78.0,64.0,19.1,215.0,Robotics; Artificial intelligence; Competition (biology); Computer science; Educational robotics,p2_2013_2019
10.1007/s11042-019-7229-9,Fostering computational thinking through collaborative game-based learning,Fostering computational thinking through collaborative game-based learning,2019,Multimedia Tools and Applications,core,0.8500000000000001,2,77.0,77.0,67.0,7.050000000000001,255.0,Computer science; Modalities; Abstraction; Focus (optics); Game design,p2_2013_2019
10.1155/2014/428080,A tangible programming tool for children to cultivate computational thinking,A tangible programming tool for children to cultivate computational thinking,2014,Scientific World Journal,core,1.0,3,77.0,77.0,73.0,3.5,201.0,Computational thinking; Computer science; Abstraction; Creativity; Human–computer interaction,p2_2013_2019
10.1007/s40299-019-00438-4,Connecting Plans to Action: The Effects of a Card-Coded Robotics Curriculum and Activities on Korean Kindergartners,Connecting Plans to Action: The Effects of a Card-Coded Robotics Curriculum and Activities on Korean Kindergartners,2019,Asia-Pacific Education Researcher,core,0.8500000000000001,2,76.0,76.0,76.0,0.25,130.0,Curriculum; Robotics; Robot; Intervention (counseling); Artificial intelligence,p2_2013_2019
10.1016/j.chb.2017.04.058,Computational Thinking in pre-university Blended Learning classrooms,Computational Thinking in pre-university Blended Learning classrooms,2018,Computers in Human Behavior,broad,0.5416666666666667,3,76.0,76.0,57.0,,424.0,Syllabus; Computational thinking; Mathematics education; Computer science; Correctness,p2_2013_2019
10.1145/2971329,"Broadening Participation ""for All"" in ""computer Science for All"" Seeking to expand inclusiveness in computer science education.","Broadening Participation ""for All"" in ""computer Science for All"" Seeking to expand inclusiveness in computer science education.",2016,Communications of the ACM,core,0.8500000000000001,2,76.0,76.0,45.0,,34.0,Computer science; Mathematics education; Human–computer interaction; Psychology,p2_2013_2019
10.1002/tea.21545,Learning natural selection through computational thinking: Unplugged design of algorithmic explanations,Learning natural selection through computational thinking: Unplugged design of algorithmic explanations,2019,Journal of Research in Science Teaching,broad,0.6333333333333333,3,74.0,74.0,61.0,7.399999999999999,206.0,Natural selection; Selection (genetic algorithm); Natural (archaeology); Mathematics education; Science education,p2_2013_2019
10.1007/s10639-017-9611-4,Coding skills as a success factor for a society,Coding skills as a success factor for a society,2018,Education and Information Technologies,broad,0.5416666666666667,3,74.0,74.0,60.0,3.25,212.0,Coding (social sciences); Computational thinking; Computer science; Curriculum; Knowledge management,p2_2013_2019
10.1145/2899415.2899465,Using student performance to assess CS unplugged activities in a classroom environment,Using student performance to assess CS unplugged activities in a classroom environment,2016,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",core,0.8500000000000001,2,74.0,74.0,39.0,1.35,109.0,Outreach; Computational thinking; Computer science; Mathematics education; Work (physics),p2_2013_2019
10.1109/educon.2017.7943078,Critical computational empowerment: Engaging youth as shapers of the digital future,Critical computational empowerment: Engaging youth as shapers of the digital future,2017,"IEEE Global Engineering Education Conference, EDUCON",broad,0.6666666666666667,2,73.0,73.0,37.0,,74.0,Empowerment; Computational thinking; Identity (music); Digital literacy; Literacy,p2_2013_2019
10.1145/3287324.3287431,Prada: A practical model for integrating computational thinking in K-12 education,Prada: A practical model for integrating computational thinking in K-12 education,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,core,1.0,3,72.0,72.0,69.0,,224.0,Abstraction; Mathematics education; Curriculum; Acronym; Computer science,p2_2013_2019
10.1145/2676723.2677244,Using SOLO to classify the programming responses of primary grade students,Using SOLO to classify the programming responses of primary grade students,2015,,core,1.0,3,72.0,72.0,34.0,,97.0,Scripting language; Computer science; Conversation; Sprite (computer graphics); Mathematics education,p2_2013_2019
10.1201/b16688,Computational thinking for the modern problem solver,Computational thinking for the modern problem solver,2014,,broad,0.7250000000000001,3,70.0,70.0,50.0,,181.0,Problem solver; Solver; Computer science; Computational science; Programming language,p2_2013_2019
10.17275/per.19.2.6.1,Adapting computational thinking scale (CTS) for chinese high school students and their thinking scale skills level,Adapting computational thinking scale (CTS) for chinese high school students and their thinking scale skills level,2019,Participatory Educational Research,core,1.0,3,69.0,69.0,71.0,,215.0,Computational thinking; Mathematics education; Scale (ratio); Turkish; Context (archaeology),p2_2013_2019
10.1109/siie.2016.7751839,Computational thinking: Panorama of the Americas,Computational thinking: Panorama of the Americas,2016,,broad,0.5416666666666667,3,69.0,69.0,60.0,5.7,117.0,Computational thinking; Computer science; Panorama; Process (computing); Reflection (computer programming),p2_2013_2019
10.1080/10494820.2017.1337036,Programming video games and simulations in science education: exploring computational thinking through code analysis,Programming video games and simulations in science education: exploring computational thinking through code analysis,2018,Interactive Learning Environments,core,0.9083333333333334,3,68.0,68.0,67.0,3.0,235.0,Computational thinking; Computer science; Context (archaeology); Video game; Code (set theory),p2_2013_2019
10.1145/3105726.3106194,Conceptions and misconceptions about computational thinking among Italian primary school teachers,Conceptions and misconceptions about computational thinking among Italian primary school teachers,2017,PROCEEDINGS OF THE 2017 ACM CONFERENCE ON INTERNATIONAL COMPUTING EDUCATION RESEARCH (ICER 17),broad,0.6333333333333333,3,68.0,68.0,53.0,10.45,189.0,Computational thinking; Meaning (existential); Mathematics education; Context (archaeology); Computer science,p2_2013_2019
10.1145/3277565,Does Computer Game Design and Programming Benefit Children? A Meta-Synthesis of Research,Does Computer Game Design and Programming Benefit Children? A Meta-Synthesis of Research,2019,ACM TRANSACTIONS ON COMPUTING EDUCATION,broad,0.575,2,67.0,67.0,64.0,2.95,153.0,Computer science; Inclusion (mineral); Computer programming; Computer game; Game design,p2_2013_2019
